Sample File,C:\Users\robdav\Desktop\icewarnTest.csv
Model,3772

Sample #,1,,,,,2,,,,,3,,,,,
Start Date,01/30/23,,,,,01/30/23,,,,,01/30/23,,,,,
Start Time,14:18:27,,,,,16:40:36,,,,,17:40:43,,,,,
Sample Length,01:00:00,,,,,01:00:00,,,,,27:22,,,,,
Averaging Interval (secs),1.0,,,,,1.0,,,,,1.0,,,,
Title,,,,,,,,,,,,,,,
Instrument ID,3772  70708634 2.16,,,,,3772  70708634 2.16,,,,,3772  70708634 2.16,,,,
Instrument Errors,Aerosol Flow Rate Error,,,,,Aerosol Flow Rate Error,,,,,Aerosol Flow Rate Error,,,,

Mean,721.759,,,,,2031.63,,,,,248.888,,,,
Min,0.06,,,,,3.24,,,,,1.98,,,,
Max,1041.8,,,,,7008,,,,,1018.4,,,,
Std. Dev.,272.755,,,,,1843.26,,,,,229.994,,,,

Time1,Concentration1 (#/cc),Count (#),Analog 1,Analog 2,Time2,Concentration2 (#/cc),Count (#),Analog 1,Analog 2,Time3,Concentration3 (#/cc),Count (#),Analog 1,Analog 2,
15:03:19,744.6,12412,0,0,17:25:28,216.6,3606,0,0,18:25:35,,,,,
15:03:20,769.8,12831,0,0,17:25:29,227.9,3799,0,0,18:25:36,,,,,
15:03:21,774.7,12910,0,0,17:25:30,223.2,3717,0,0,18:25:37,,,,,
15:03:22,812.3,13536,0,0,17:25:31,228.4,3803,0,0,18:25:38,,,,,
15:03:23,835,13918,0,0,17:25:32,218.9,3647,0,0,18:25:39,,,,,
15:03:24,834,13900,0,0,17:25:33,225.3,3753,0,0,18:25:40,,,,,
15:03:25,807.2,13452,0,0,17:25:34,220.1,3664,0,0,18:25:41,,,,,
15:03:26,799.7,13330,0,0,17:25:35,226.1,3763,0,0,18:25:42,,,,,
15:03:27,763.5,12722,0,0,17:25:36,229.3,3819,0,0,18:25:43,,,,,
15:03:28,773.3,12888,0,0,17:25:37,226.3,3770,0,0,18:25:44,,,,,
15:03:29,791.2,13187,0,0,17:25:38,233.8,3893,0,0,18:25:45,,,,,
15:03:30,795.4,13255,0,0,17:25:39,223.9,3729,0,0,18:25:46,,,,,
15:03:31,804.6,13410,0,0,17:25:40,232.9,3882,0,0,18:25:47,,,,,
15:03:32,790.1,13167,0,0,17:25:41,226,3765,0,0,18:25:48,,,,,
15:03:33,783.7,13061,0,0,17:25:42,220.9,3678,0,0,18:25:49,,,,,
15:03:34,771.9,12865,0,0,17:25:43,223.6,3723,0,0,18:25:50,,,,,
15:03:35,779.2,12987,0,0,17:25:44,234.6,3910,0,0,18:25:51,,,,,
15:03:36,794,13231,0,0,17:25:45,226.5,3775,0,0,18:25:52,,,,,
15:03:37,798.3,13301,0,0,17:25:46,226.6,3774,0,0,18:25:53,,,,,
15:03:38,789.9,13162,0,0,17:25:47,228.9,3811,0,0,18:25:54,,,,,
15:03:39,762.8,12714,0,0,17:25:48,234.9,3916,0,0,18:25:55,,,,,
15:03:40,788.6,13146,0,0,17:25:49,238,3971,0,0,18:25:56,,,,,
15:03:41,789.1,13149,0,0,17:25:50,242.9,4050,0,0,18:25:57,,,,,
15:03:42,784.6,13077,0,0,17:25:51,239.3,3988,0,0,18:25:58,,,,,
15:03:43,786.2,13103,0,0,17:25:52,245.7,4097,0,0,18:25:59,,,,,
15:03:44,766,12770,0,0,17:25:53,250.2,4174,0,0,18:26:00,,,,,
15:03:45,760.1,12670,0,0,17:25:54,264.2,4408,0,0,18:26:01,,,,,
15:03:46,791.9,13198,0,0,17:25:55,261,4353,0,0,18:26:02,,,,,
15:03:47,786.4,13108,0,0,17:25:56,262.1,4372,0,0,18:26:03,,,,,
15:03:48,782.8,13048,0,0,17:25:57,260.8,4350,0,0,18:26:04,,,,,
15:03:49,803.6,13393,0,0,17:25:58,270.5,4509,0,0,18:26:05,,,,,
15:03:50,789.1,13152,0,0,17:25:59,267,4453,0,0,18:26:06,,,,,
15:03:51,768,12800,0,0,17:26:00,271.7,4532,0,0,18:26:07,,,,,
15:03:52,762.6,12710,0,0,17:26:01,274.3,4576,0,0,18:26:08,,,,,
15:03:53,788.3,13137,0,0,17:26:02,281.8,4695,0,0,18:26:09,,,,,
15:03:54,780.5,13009,0,0,17:26:03,273.6,4565,0,0,18:26:10,,,,,
15:03:55,771.6,12859,0,0,17:26:04,277.7,4631,0,0,18:26:11,,,,,
15:03:56,812.8,13544,0,0,17:26:05,281.1,4689,0,0,18:26:12,,,,,
15:03:57,811.2,13518,0,0,17:26:06,289.5,4829,0,0,18:26:13,,,,,
15:03:58,811.7,13530,0,0,17:26:07,283,4721,0,0,18:26:14,,,,,
15:03:59,788.2,13133,0,0,17:26:08,284.5,4746,0,0,18:26:15,,,,,
15:04:00,801.5,13360,0,0,17:26:09,292.6,4878,0,0,18:26:16,,,,,
15:04:01,814.5,13575,0,0,17:26:10,295.3,4923,0,0,18:26:17,,,,,
15:04:02,793.8,13231,0,0,17:26:11,294.2,4904,0,0,18:26:18,,,,,
15:04:03,792.6,13211,0,0,17:26:12,292.2,4872,0,0,18:26:19,,,,,
15:04:04,775,12915,0,0,17:26:13,291.8,4868,0,0,18:26:20,,,,,
15:04:05,752.8,12546,0,0,17:26:14,302.3,5040,0,0,18:26:21,,,,,
15:04:06,758.9,12650,0,0,17:26:15,297.7,4966,0,0,18:26:22,,,,,
15:04:07,760.8,12681,0,0,17:26:16,303,5052,0,0,18:26:23,,,,,
15:04:08,750.4,12506,0,0,17:26:17,306.6,5112,0,0,18:26:24,,,,,
15:04:09,790,13169,0,0,17:26:18,308.6,5148,0,0,18:26:25,,,,,
15:04:10,759.9,12662,0,0,17:26:19,312.3,5206,0,0,18:26:26,,,,,
15:04:11,756.4,12607,0,0,17:26:20,310.3,5175,0,0,18:26:27,,,,,
15:04:12,787.9,13130,0,0,17:26:21,316.7,5278,0,0,18:26:28,,,,,
15:04:13,806.2,13435,0,0,17:26:22,309.5,5159,0,0,18:26:29,,,,,
15:04:14,786,13101,0,0,17:26:23,322,5368,0,0,18:26:30,,,,,
15:04:15,766.5,12775,0,0,17:26:24,312.2,5205,0,0,18:26:31,,,,,
15:04:16,756.6,12610,0,0,17:26:25,328.1,5469,0,0,18:26:32,,,,,
15:04:17,741.1,12352,0,0,17:26:26,329.4,5491,0,0,18:26:33,,,,,
15:04:18,770.5,12841,0,0,17:26:27,325.6,5426,0,0,18:26:34,,,,,
15:04:19,788.4,13139,0,0,17:26:28,330.6,5510,0,0,18:26:35,,,,,
15:04:20,812.8,13548,0,0,17:26:29,329.1,5486,0,0,18:26:36,,,,,
15:04:21,798.4,13304,0,0,17:26:30,331.4,5523,0,0,18:26:37,,,,,
15:04:22,797.5,13292,0,0,17:26:31,333.9,5566,0,0,18:26:38,,,,,
15:04:23,800.8,13345,0,0,17:26:32,338.4,5640,0,0,18:26:39,,,,,
15:04:24,783.4,13054,0,0,17:26:33,340.5,5675,0,0,18:26:40,,,,,
15:04:25,821.6,13691,0,0,17:26:34,330,5498,0,0,18:26:41,,,,,
15:04:26,855.4,14256,0,0,17:26:35,338.4,5639,0,0,18:26:42,,,,,
15:04:27,790.4,13174,0,0,17:26:36,340.5,5675,0,0,18:26:43,,,,,
15:04:28,770.1,12836,0,0,17:26:37,347.1,5785,0,0,18:26:44,,,,,
15:04:29,766.7,12779,0,0,17:26:38,346.2,5766,0,0,18:26:45,,,,,
15:04:30,736.7,12277,0,0,17:26:39,342,5699,0,0,18:26:46,,,,,
15:04:31,780.8,13010,0,0,17:26:40,349.8,5830,0,0,18:26:47,,,,,
15:04:32,789.4,13156,0,0,17:26:41,338.4,5643,0,0,18:26:48,,,,,
15:04:33,786.6,13112,0,0,17:26:42,350.2,5837,0,0,18:26:49,,,,,
15:04:34,790.9,13183,0,0,17:26:43,339.7,5662,0,0,18:26:50,,,,,
15:04:35,817.8,13629,0,0,17:26:44,349.6,5826,0,0,18:26:51,,,,,
15:04:36,833.8,13896,0,0,17:26:45,353,5882,0,0,18:26:52,,,,,
15:04:37,822.9,13714,0,0,17:26:46,343,5717,0,0,18:26:53,,,,,
15:04:38,789.8,13161,0,0,17:26:47,357.2,5950,0,0,18:26:54,,,,,
15:04:39,759,12647,0,0,17:26:48,360.2,6001,0,0,18:26:55,,,,,
15:04:40,743.4,12391,0,0,17:26:49,362.9,6048,0,0,18:26:56,,,,,
15:04:41,767.9,12796,0,0,17:26:50,356.5,5940,0,0,18:26:57,,,,,
15:04:42,791.5,13193,0,0,17:26:51,357.8,5961,0,0,18:26:58,,,,,
15:04:43,821.8,13696,0,0,17:26:52,362.2,6036,0,0,18:26:59,,,,,
15:04:44,794.6,13246,0,0,17:26:53,356.5,5943,0,0,18:27:00,,,,,
15:04:45,795.9,13268,0,0,17:26:54,356.1,5934,0,0,18:27:01,,,,,
15:04:46,846.2,14104,0,0,17:26:55,356.7,5945,0,0,18:27:02,,,,,
15:04:47,819.4,13658,0,0,17:26:56,359.6,5993,0,0,18:27:03,,,,,
15:04:48,838.8,13982,0,0,17:26:57,363.1,6048,0,0,18:27:04,,,,,
15:04:49,818.2,13640,0,0,17:26:58,367.7,6124,0,0,18:27:05,,,,,
15:04:50,805.8,13432,0,0,17:26:59,362.4,6036,0,0,18:27:06,,,,,
15:04:51,805.4,13420,0,0,17:27:00,370.8,6177,0,0,18:27:07,,,,,
15:04:52,835.5,13920,0,0,17:27:01,368.1,6131,0,0,18:27:08,,,,,
15:04:53,825,13749,0,0,17:27:02,367,6115,0,0,18:27:09,,,,,
15:04:54,766.1,12769,0,0,17:27:03,376,6262,0,0,18:27:10,,,,,
15:04:55,737.1,12286,0,0,17:27:04,372,6197,0,0,18:27:11,,,,,
15:04:56,739.1,12321,0,0,17:27:05,375,6250,0,0,18:27:12,,,,,
15:04:57,751.6,12528,0,0,17:27:06,373.6,6222,0,0,18:27:13,,,,,
15:04:58,763.5,12725,0,0,17:27:07,372.9,6213,0,0,18:27:14,,,,,
15:04:59,777.2,12952,0,0,17:27:08,371.2,6186,0,0,18:27:15,,,,,
15:05:00,768.1,12802,0,0,17:27:09,374.1,6234,0,0,18:27:16,,,,,
15:05:01,790.3,13173,0,0,17:27:10,377.3,6285,0,0,18:27:17,,,,,
15:05:02,790.6,13176,0,0,17:27:11,375.9,6262,0,0,18:27:18,,,,,
15:05:03,782.5,13042,0,0,17:27:12,382.5,6370,0,0,18:27:19,,,,,
15:05:04,796,13266,0,0,17:27:13,383.8,6391,0,0,18:27:20,,,,,
15:05:05,803.5,13391,0,0,17:27:14,387,6448,0,0,18:27:21,,,,,
15:05:06,807.8,13464,0,0,17:27:15,385.4,6419,0,0,18:27:22,,,,,
15:05:07,801.1,13350,0,0,17:27:16,397.2,6621,0,0,18:27:23,,,,,
15:05:08,798.3,13304,0,0,17:27:17,395,6579,0,0,18:27:24,,,,,
15:05:09,773.7,12896,0,0,17:27:18,385.3,6420,0,0,18:27:25,,,,,
15:05:10,738.8,12312,0,0,17:27:19,389.2,6484,0,0,18:27:26,,,,,
15:05:11,738.5,12306,0,0,17:27:20,382.7,6377,0,0,18:27:27,,,,,
15:05:12,757.1,12619,0,0,17:27:21,389.6,6492,0,0,18:27:28,,,,,
15:05:13,751.1,12519,0,0,17:27:22,393.7,6559,0,0,18:27:29,,,,,
15:05:14,741.4,12357,0,0,17:27:23,398.5,6637,0,0,18:27:30,,,,,
15:05:15,733.9,12232,0,0,17:27:24,398.6,6641,0,0,18:27:31,,,,,
15:05:16,729.8,12165,0,0,17:27:25,395.2,6585,0,0,18:27:32,,,,,
15:05:17,767.8,12797,0,0,17:27:26,404.6,6742,0,0,18:27:33,,,,,
15:05:18,787.7,13127,0,0,17:27:27,403.8,6728,0,0,18:27:34,,,,,
15:05:19,808.2,13467,0,0,17:27:28,399.3,6655,0,0,18:27:35,,,,,
15:05:20,800.8,13348,0,0,17:27:29,402.6,6708,0,0,18:27:36,,,,,
15:05:21,789.7,13159,0,0,17:27:30,411.2,6853,0,0,18:27:37,,,,,
15:05:22,787,13115,0,0,17:27:31,408.9,6814,0,0,18:27:38,,,,,
15:05:23,781.8,13027,0,0,17:27:32,403.2,6719,0,0,18:27:39,,,,,
15:05:24,816.9,13617,0,0,17:27:33,416.8,6946,0,0,18:27:40,,,,,
15:05:25,837.7,13963,0,0,17:27:34,406.4,6770,0,0,18:27:41,,,,,
15:05:26,814.7,13578,0,0,17:27:35,401.9,6696,0,0,18:27:42,,,,,
15:05:27,786.8,13114,0,0,17:27:36,404.4,6739,0,0,18:27:43,,,,,
15:05:28,764,12734,0,0,17:27:37,414.9,6916,0,0,18:27:44,,,,,
15:05:29,761.8,12695,0,0,17:27:38,419.8,6997,0,0,18:27:45,,,,,
15:05:30,760.8,12679,0,0,17:27:39,413.6,6893,0,0,18:27:46,,,,,
15:05:31,726.1,12103,0,0,17:27:40,416.7,6944,0,0,18:27:47,,,,,
15:05:32,744.1,12401,0,0,17:27:41,411.3,6853,0,0,18:27:48,,,,,
15:05:33,739.9,12332,0,0,17:27:42,416.3,6940,0,0,18:27:49,,,,,
15:05:34,747.9,12466,0,0,17:27:43,413.8,6898,0,0,18:27:50,,,,,
15:05:35,761.8,12697,0,0,17:27:44,422.5,7041,0,0,18:27:51,,,,,
15:05:36,765.7,12761,0,0,17:27:45,421.8,7029,0,0,18:27:52,,,,,
15:05:37,767.6,12796,0,0,17:27:46,416.2,6935,0,0,18:27:53,,,,,
15:05:38,756.1,12601,0,0,17:27:47,413.2,6887,0,0,18:27:54,,,,,
15:05:39,771.2,12852,0,0,17:27:48,414.4,6908,0,0,18:27:55,,,,,
15:05:40,758.7,12647,0,0,17:27:49,417.6,6959,0,0,18:27:56,,,,,
15:05:41,752,12534,0,0,17:27:50,418.1,6970,0,0,18:27:57,,,,,
15:05:42,787.7,13128,0,0,17:27:51,423.3,7055,0,0,18:27:58,,,,,
15:05:43,812.7,13545,0,0,17:27:52,422.1,7041,0,0,18:27:59,,,,,
15:05:44,807.7,13463,0,0,17:27:53,432.3,7207,0,0,18:28:00,,,,,
15:05:45,804.4,13407,0,0,17:27:54,431.3,7192,0,0,18:28:01,,,,,
15:05:46,793.4,13221,0,0,17:27:55,431,7187,0,0,18:28:02,,,,,
15:05:47,797.7,13297,0,0,17:27:56,426.8,7117,0,0,18:28:03,,,,,
15:05:48,803.3,13392,0,0,17:27:57,422.1,7038,0,0,18:28:04,,,,,
15:05:49,819.2,13653,0,0,17:27:58,424.9,7084,0,0,18:28:05,,,,,
15:05:50,809.6,13493,0,0,17:27:59,433.3,7222,0,0,18:28:06,,,,,
15:05:51,773.5,12890,0,0,17:28:00,424.7,7080,0,0,18:28:07,,,,,
15:05:52,760.6,12681,0,0,17:28:01,436.6,7280,0,0,18:28:08,,,,,
15:05:53,772.2,12868,0,0,17:28:02,429.5,7161,0,0,18:28:09,,,,,
15:05:54,729.9,12165,0,0,17:28:03,433.8,7233,0,0,18:28:10,,,,,
15:05:55,752.3,12537,0,0,17:28:04,428.1,7138,0,0,18:28:11,,,,,
15:05:56,774.7,12912,0,0,17:28:05,433.1,7222,0,0,18:28:12,,,,,
15:05:57,784.3,13072,0,0,17:28:06,428.8,7150,0,0,18:28:13,,,,,
15:05:58,782.3,13037,0,0,17:28:07,437.6,7295,0,0,18:28:14,,,,,
15:05:59,781.4,13024,0,0,17:28:08,437.8,7299,0,0,18:28:15,,,,,
15:06:00,795.1,13255,0,0,17:28:09,447.7,7462,0,0,18:28:16,,,,,
15:06:01,811.7,13528,0,0,17:28:10,433.3,7222,0,0,18:28:17,,,,,
15:06:02,837.9,13965,0,0,17:28:11,429.6,7165,0,0,18:28:18,,,,,
15:06:03,847.6,14125,0,0,17:28:12,437.7,7300,0,0,18:28:19,,,,,
15:06:04,856.1,14267,0,0,17:28:13,440.8,7348,0,0,18:28:20,,,,,
15:06:05,822.8,13714,0,0,17:28:14,433.9,7237,0,0,18:28:21,,,,,
15:06:06,827.6,13794,0,0,17:28:15,437.8,7298,0,0,18:28:22,,,,,
15:06:07,841.1,14019,0,0,17:28:16,436.9,7284,0,0,18:28:23,,,,,
15:06:08,832.1,13870,0,0,17:28:17,447.7,7464,0,0,18:28:24,,,,,
15:06:09,809.5,13492,0,0,17:28:18,437.2,7290,0,0,18:28:25,,,,,
15:06:10,842,14030,0,0,17:28:19,440.2,7340,0,0,18:28:26,,,,,
15:06:11,849.2,14155,0,0,17:28:20,432.6,7209,0,0,18:28:27,,,,,
15:06:12,843.8,14064,0,0,17:28:21,446.1,7439,0,0,18:28:28,,,,,
15:06:13,818,13633,0,0,17:28:22,447.6,7462,0,0,18:28:29,,,,,
15:06:14,835.2,13920,0,0,17:28:23,436.9,7283,0,0,18:28:30,,,,,
15:06:15,822.2,13700,0,0,17:28:24,448.1,7468,0,0,18:28:31,,,,,
15:06:16,832.6,13878,0,0,17:28:25,443.5,7395,0,0,18:28:32,,,,,
15:06:17,791.5,13189,0,0,17:28:26,448.3,7473,0,0,18:28:33,,,,,
15:06:18,776.2,12935,0,0,17:28:27,443.7,7398,0,0,18:28:34,,,,,
15:06:19,773.9,12897,0,0,17:28:28,451.4,7526,0,0,18:28:35,,,,,
15:06:20,773.2,12886,0,0,17:28:29,458.5,7641,0,0,18:28:36,,,,,
15:06:21,765.4,12757,0,0,17:28:30,468.9,7816,0,0,18:28:37,,,,,
15:06:22,757,12617,0,0,17:28:31,475.8,7931,0,0,18:28:38,,,,,
15:06:23,817.7,13627,0,0,17:28:32,483.7,8063,0,0,18:28:39,,,,,
15:06:24,823.8,13731,0,0,17:28:33,487.2,8122,0,0,18:28:40,,,,,
15:06:25,777,12952,0,0,17:28:34,491.8,8194,0,0,18:28:41,,,,,
15:06:26,751.4,12522,0,0,17:28:35,500.1,8333,0,0,18:28:42,,,,,
15:06:27,806.7,13446,0,0,17:28:36,500.1,8335,0,0,18:28:43,,,,,
15:06:28,786,13102,0,0,17:28:37,506.2,8433,0,0,18:28:44,,,,,
15:06:29,745.8,12431,0,0,17:28:38,505.1,8417,0,0,18:28:45,,,,,
15:06:30,745.4,12427,0,0,17:28:39,511.9,8530,0,0,18:28:46,,,,,
15:06:31,773.8,12898,0,0,17:28:40,530.7,8845,0,0,18:28:47,,,,,
15:06:32,835.1,13918,0,0,17:28:41,523.7,8724,0,0,18:28:48,,,,,
15:06:33,841.2,14020,0,0,17:28:42,529.3,8823,0,0,18:28:49,,,,,
15:06:34,834.4,13907,0,0,17:28:43,533.6,8894,0,0,18:28:50,,,,,
15:06:35,820,13666,0,0,17:28:44,526.5,8773,0,0,18:28:51,,,,,
15:06:36,815.7,13599,0,0,17:28:45,540,8999,0,0,18:28:52,,,,,
15:06:37,793,13215,0,0,17:28:46,533,8881,0,0,18:28:53,,,,,
15:06:38,801.2,13355,0,0,17:28:47,554.7,9247,0,0,18:28:54,,,,,
15:06:39,801.7,13362,0,0,17:28:48,553.9,9235,0,0,18:28:55,,,,,
15:06:40,802.6,13378,0,0,17:28:49,545.2,9089,0,0,18:28:56,,,,,
15:06:41,802.1,13373,0,0,17:28:50,558.8,9316,0,0,18:28:57,,,,,
15:06:42,815.7,13595,0,0,17:28:51,551.3,9190,0,0,18:28:58,,,,,
15:06:43,813.6,13557,0,0,17:28:52,566.7,9445,0,0,18:28:59,,,,,
15:06:44,814.4,13573,0,0,17:28:53,582.4,9709,0,0,18:29:00,,,,,
15:06:45,802.4,13372,0,0,17:28:54,580.2,9670,0,0,18:29:01,,,,,
15:06:46,785,13086,0,0,17:28:55,582.7,9714,0,0,18:29:02,,,,,
15:06:47,796.1,13269,0,0,17:28:56,591.4,9856,0,0,18:29:03,,,,,
15:06:48,801.8,13363,0,0,17:28:57,592.3,9871,0,0,18:29:04,,,,,
15:06:49,798.8,13315,0,0,17:28:58,585.1,9753,0,0,18:29:05,,,,,
15:06:50,777.4,12955,0,0,17:28:59,591.2,9850,0,0,18:29:06,,,,,
15:06:51,795.8,13265,0,0,17:29:00,600.4,10005,0,0,18:29:07,,,,,
15:06:52,792.1,13201,0,0,17:29:01,605.6,10092,0,0,18:29:08,,,,,
15:06:53,782.5,13043,0,0,17:29:02,599.9,9995,0,0,18:29:09,,,,,
15:06:54,767,12782,0,0,17:29:03,626,10433,0,0,18:29:10,,,,,
15:06:55,778.2,12972,0,0,17:29:04,627.9,10468,0,0,18:29:11,,,,,
15:06:56,789.4,13155,0,0,17:29:05,624.5,10407,0,0,18:29:12,,,,,
15:06:57,798.3,13302,0,0,17:29:06,617.8,10294,0,0,18:29:13,,,,,
15:06:58,814.4,13575,0,0,17:29:07,642.4,10709,0,0,18:29:14,,,,,
15:06:59,815.3,13587,0,0,17:29:08,638.8,10648,0,0,18:29:15,,,,,
15:07:00,817,13616,0,0,17:29:09,635.2,10587,0,0,18:29:16,,,,,
15:07:01,849.5,14155,0,0,17:29:10,634.4,10574,0,0,18:29:17,,,,,
15:07:02,822.4,13707,0,0,17:29:11,656.2,10938,0,0,18:29:18,,,,,
15:07:03,801.5,13363,0,0,17:29:12,657.6,10964,0,0,18:29:19,,,,,
15:07:04,792.5,13210,0,0,17:29:13,662.7,11047,0,0,18:29:20,,,,,
15:07:05,811.8,13530,0,0,17:29:14,656.5,10940,0,0,18:29:21,,,,,
15:07:06,808.7,13478,0,0,17:29:15,679.2,11321,0,0,18:29:22,,,,,
15:07:07,813.8,13563,0,0,17:29:16,681.3,11357,0,0,18:29:23,,,,,
15:07:08,813.3,13554,0,0,17:29:17,666.2,11104,0,0,18:29:24,,,,,
15:07:09,828,13799,0,0,17:29:18,682.1,11367,0,0,18:29:25,,,,,
15:07:10,815.8,13596,0,0,17:29:19,691.9,11533,0,0,18:29:26,,,,,
15:07:11,828.6,13810,0,0,17:29:20,692.2,11537,0,0,18:29:27,,,,,
15:07:12,817.4,13624,0,0,17:29:21,686.2,11437,0,0,18:29:28,,,,,
15:07:13,817.4,13623,0,0,17:29:22,691.6,11526,0,0,18:29:29,,,,,
15:07:14,816.6,13610,0,0,17:29:23,703.3,11721,0,0,18:29:30,,,,,
15:07:15,804.1,13403,0,0,17:29:24,709.1,11819,0,0,18:29:31,,,,,
15:07:16,794.2,13237,0,0,17:29:25,710.9,11848,0,0,18:29:32,,,,,
15:07:17,813.7,13560,0,0,17:29:26,714.9,11915,0,0,18:29:33,,,,,
15:07:18,828.5,13808,0,0,17:29:27,717.6,11960,0,0,18:29:34,,,,,
15:07:19,804.6,13411,0,0,17:29:28,713.2,11885,0,0,18:29:35,,,,,
15:07:20,815,13583,0,0,17:29:29,719.8,11991,0,0,18:29:36,,,,,
15:07:21,804,13401,0,0,17:29:30,719.5,11992,0,0,18:29:37,,,,,
15:07:22,817.2,13621,0,0,17:29:31,739.3,12321,0,0,18:29:38,,,,,
15:07:23,811.3,13521,0,0,17:29:32,729.1,12152,0,0,18:29:39,,,,,
15:07:24,839,13983,0,0,17:29:33,739.8,12330,0,0,18:29:40,,,,,
15:07:25,829.6,13830,0,0,17:29:34,734.8,12247,0,0,18:29:41,,,,,
15:07:26,817.2,13621,0,0,17:29:35,739.6,12326,0,0,18:29:42,,,,,
15:07:27,840.2,14003,0,0,17:29:36,733.5,12227,0,0,18:29:43,,,,,
15:07:28,821.5,13692,0,0,17:29:37,754.7,12578,0,0,18:29:44,,,,,
15:07:29,817.4,13626,0,0,17:29:38,748,12466,0,0,18:29:45,,,,,
15:07:30,848,14134,0,0,17:29:39,750,12502,0,0,18:29:46,,,,,
15:07:31,852.3,14206,0,0,17:29:40,737.6,12293,0,0,18:29:47,,,,,
15:07:32,829.2,13824,0,0,17:29:41,744.9,12417,0,0,18:29:48,,,,,
15:07:33,808.8,13480,0,0,17:29:42,739.8,12330,0,0,18:29:49,,,,,
15:07:34,797.3,13290,0,0,17:29:43,749.7,12500,0,0,18:29:50,,,,,
15:07:35,789.9,13162,0,0,17:29:44,755.9,12599,0,0,18:29:51,,,,,
15:07:36,754.3,12571,0,0,17:29:45,729.1,12151,0,0,18:29:52,,,,,
15:07:37,761,12682,0,0,17:29:46,731.9,12201,0,0,18:29:53,,,,,
15:07:38,739.3,12321,0,0,17:29:47,749.6,12496,0,0,18:29:54,,,,,
15:07:39,759.8,12662,0,0,17:29:48,753.7,12565,0,0,18:29:55,,,,,
15:07:40,750.6,12509,0,0,17:29:49,745.1,12417,0,0,18:29:56,,,,,
15:07:41,770.7,12846,0,0,17:29:50,753.5,12558,0,0,18:29:57,,,,,
15:07:42,775.2,12917,0,0,17:29:51,750.5,12510,0,0,18:29:58,,,,,
15:07:43,773,12882,0,0,17:29:52,760.1,12668,0,0,18:29:59,,,,,
15:07:44,782.2,13036,0,0,17:29:53,754.2,12572,0,0,18:30:00,,,,,
15:07:45,776,12929,0,0,17:29:54,753.3,12554,0,0,18:30:01,,,,,
15:07:46,764.4,12741,0,0,17:29:55,772.6,12876,0,0,18:30:02,,,,,
15:07:47,760.4,12675,0,0,17:29:56,768.8,12809,0,0,18:30:03,,,,,
15:07:48,778.4,12973,0,0,17:29:57,774.8,12912,0,0,18:30:04,,,,,
15:07:49,767.7,12793,0,0,17:29:58,763.9,12732,0,0,18:30:05,,,,,
15:07:50,791.7,13196,0,0,17:29:59,769.4,12824,0,0,18:30:06,,,,,
15:07:51,793.4,13220,0,0,17:30:00,762.2,12705,0,0,18:30:07,,,,,
15:07:52,792.1,13202,0,0,17:30:01,757.1,12622,0,0,18:30:08,,,,,
15:07:53,801.5,13361,0,0,17:30:02,767.8,12797,0,0,18:30:09,,,,,
15:07:54,802.7,13379,0,0,17:30:03,782.2,13035,0,0,18:30:10,,,,,
15:07:55,810.1,13504,0,0,17:30:04,769.2,12818,0,0,18:30:11,,,,,
15:07:56,774.4,12904,0,0,17:30:05,762.3,12703,0,0,18:30:12,,,,,
15:07:57,768.6,12808,0,0,17:30:06,777.7,12964,0,0,18:30:13,,,,,
15:07:58,795.7,13259,0,0,17:30:07,767.4,12791,0,0,18:30:14,,,,,
15:07:59,827.7,13793,0,0,17:30:08,766.9,12782,0,0,18:30:15,,,,,
15:08:00,799.4,13324,0,0,17:30:09,779.1,12981,0,0,18:30:16,,,,,
15:08:01,795.3,13253,0,0,17:30:10,773.6,12891,0,0,18:30:17,,,,,
15:08:02,794.4,13240,0,0,17:30:11,777.9,12967,0,0,18:30:18,,,,,
15:08:03,808.7,13479,0,0,17:30:12,797.2,13286,0,0,18:30:19,,,,,
15:08:04,800.6,13346,0,0,17:30:13,789.3,13155,0,0,18:30:20,,,,,
15:08:05,776.9,12947,0,0,17:30:14,781.7,13026,0,0,18:30:21,,,,,
15:08:06,799.7,13328,0,0,17:30:15,799.8,13332,0,0,18:30:22,,,,,
15:08:07,760.3,12671,0,0,17:30:16,787.3,13116,0,0,18:30:23,,,,,
15:08:08,760.5,12673,0,0,17:30:17,794.9,13247,0,0,18:30:24,,,,,
15:08:09,756.1,12601,0,0,17:30:18,798,13301,0,0,18:30:25,,,,,
15:08:10,788.8,13145,0,0,17:30:19,793.5,13223,0,0,18:30:26,,,,,
15:08:11,785.1,13083,0,0,17:30:20,798.8,13317,0,0,18:30:27,,,,,
15:08:12,766.4,12775,0,0,17:30:21,806.1,13436,0,0,18:30:28,,,,,
15:08:13,781.6,13026,0,0,17:30:22,818,13634,0,0,18:30:29,,,,,
15:08:14,769.2,12819,0,0,17:30:23,810,13498,0,0,18:30:30,,,,,
15:08:15,783.8,13063,0,0,17:30:24,809.9,13499,0,0,18:30:31,,,,,
15:08:16,791.6,13196,0,0,17:30:25,810,13499,0,0,18:30:32,,,,,
15:08:17,781.7,13027,0,0,17:30:26,798.4,13306,0,0,18:30:33,,,,,
15:08:18,781.4,13020,0,0,17:30:27,832,13868,0,0,18:30:34,,,,,
15:08:19,775.1,12917,0,0,17:30:28,810.4,13506,0,0,18:30:35,,,,,
